-0.758704 0.710321 0.001351 -0.000071 -0.000435 -0.001060 -0.756316 0.704456
-0.525626 0.476402 0.000284 -0.000672 0.000047 0.000233 -0.527058 0.474379
-0.259687 0.259613 -0.000558 -0.001525 0.000605 0.001409 -0.262312 0.258657
0.009970 0.080482 -0.001070 -0.002381 0.001095 0.002327 0.008055 0.079086
0.249098 -0.045923 -0.001249 -0.002998 0.001395 0.002881 0.248662 -0.048118
0.425186 -0.113830 -0.001181 -0.003202 0.001431 0.003013 0.425933 -0.116471
0.514838 -0.128186 -0.000997 -0.002927 0.001193 0.002727 0.515863 -0.130705
0.509624 -0.103138 -0.000827 -0.002226 0.000731 0.002085 0.510035 -0.105113
0.418630 -0.057995 -0.000759 -0.001253 0.000148 0.001204 0.418076 -0.059273
0.266797 -0.011928 -0.000813 -0.000211 -0.000433 0.000234 0.265708 -0.012525
0.089320 0.020985 -0.000945 0.000696 -0.000894 -0.000666 0.088779 0.021080
-0.076471 0.034833 -0.001071 0.001316 -0.001154 -0.001351 -0.075146 0.035822
-0.177569 -0.340208 0.000945 0.000120 -0.000673 0.000567 -0.197052 -0.389245
-0.193930 -0.464691 0.001770 -0.000519 -0.001804 0.000527 -0.200236 -0.485724
-0.171359 -0.514116 0.002558 -0.000927 -0.002708 0.000439 -0.164652 -0.495040
-0.119433 -0.461489 0.003098 -0.001018 -0.003191 0.000339 -0.103446 -0.396363
-0.056823 -0.298211 0.003198 -0.000813 -0.003130 0.000253 -0.037684 -0.189452
-0.005881 -0.037366 0.002740 -0.000441 -0.002490 0.000185 0.009788 0.103780
0.013790 0.288434 0.001728 -0.000105 -0.001337 0.000111 0.020953 0.443370
-0.009236 0.634205 0.000304 -0.000025 0.000175 -0.000022 -0.012396 0.780189
-0.075482 0.952914 -0.001265 -0.000368 0.001832 -0.000278 -0.086860 1.067308
-0.175294 1.206150 -0.002645 -0.001188 0.003393 -0.000717 -0.189319 1.270743
-0.292669 1.372219 -0.003508 -0.002400 0.004633 -0.001372 -0.301790 1.376654
-0.410755 1.449502 -0.003619 -0.003788 0.005377 -0.002235 -0.407529 1.393029
-0.517085 1.454294 -0.002894 -0.005056 0.005527 -0.003251 -0.496270 1.345498
-0.606721 1.413974 -0.001429 -0.005903 0.005076 -0.004319 -0.566773 1.268627
-0.682234 1.357684 0.000511 -0.006103 0.004111 -0.005312 -0.625789 1.195309
-0.750581 1.307384 0.002559 -0.005573 0.002791 -0.006091 -0.683820 1.147372
-0.818084 1.271901 0.004325 -0.004397 0.001326 -0.006537 -0.749172 1.130105
-0.885404 1.245622 0.005489 -0.002817 -0.000060 -0.006565 -0.822494 1.132113
